epoch, lambda=0.001, lambda=0.0015, lambda=0.0022500000000000003, lambda=0.003375, lambda=0.0050625, lambda=0.00759375, lambda=0.011390625, lambda=0.0170859375, lambda=0.02562890625, lambda=0.038443359375, lambda=0.0576650390625, lambda=0.08649755859375
450, 0.012558275858070615, 0.005052521636265191, 0.009122347184077827, 0.012215376444057327, 0.04282973184884309, 0.10208562049038002, 0.12731014352750494, 0.14621430469450317, 0.15069981845533784, 0.1560466245019835, 0.1605879501468868, 0.16137251958721963
451, 0.007154363449845349, 0.00501090571401604, 0.013071134233765741, 0.01380040064729058, 0.051944374373161316, 0.10366152218513236, 0.12656562207752206, 0.14652708468326908, 0.15059480934220676, 0.15478715773628046, 0.154827022307395, 0.16219341259099654
452, 0.005738011981370521, 0.004993282732001703, 0.014185274035540587, 0.016605570333860536, 0.0431518647457124, 0.0994397102855943, 0.126909080980758, 0.14516857033392028, 0.15195817282621452, 0.15471172136503034, 0.15550490168938796, 0.16068728526767606
453, 0.006204850267859327, 0.0050220002418157285, 0.018659619567765583, 0.011370042180670505, 0.04115248503953502, 0.10205967725682706, 0.12634562171445254, 0.14515740398441085, 0.15072476391999387, 0.15579330946662298, 0.15729192339049827, 0.15949325281097823
454, 0.005351143035280508, 0.004967576075784646, 0.007035392837775724, 0.012859215272638955, 0.04682494390257561, 0.1024047633263152, 0.12547578850808694, 0.14421473532355292, 0.1498666996668996, 0.15608729587307787, 0.1593889895480428, 0.1610745664663034
455, 0.015144004029375506, 0.004948030384122973, 0.007750938710374221, 0.011924421546590595, 0.06654363954180932, 0.10218694098730634, 0.12727340826493785, 0.14337728691421772, 0.14867077114003144, 0.155793063367025, 0.1585881600987366, 0.16086798873963198
456, 0.017712789224692146, 0.005247559968721249, 0.008024769585341414, 0.013679932622317268, 0.06101726590703316, 0.10004710916727726, 0.12726789982879247, 0.14309000998998164, 0.1496436002677556, 0.1544635312864671, 0.15807942195815627, 0.1594460801431317
457, 0.009703887435331923, 0.0049056764406274185, 0.0074381067898900595, 0.01582446913853389, 0.0465071906369643, 0.10270992649589389, 0.128829474307474, 0.1435298113698331, 0.1504100419518621, 0.15510467459595859, 0.15925068976946535, 0.15974345726227826
458, 0.011901159845983637, 0.004926793725733245, 0.009343910514563795, 0.010498541786953851, 0.046103877851381446, 0.1007319453865277, 0.12817082654612919, 0.1429874129269372, 0.1500420481324432, 0.15574751583465438, 0.15831874866316434, 0.15935089957350707
459, 0.004400258532025801, 0.004906307530208745, 0.015147033906466031, 0.014832081831478099, 0.049608980368818945, 0.09884251826379327, 0.12755002236151178, 0.14433143447106953, 0.15029079077885268, 0.15518469251053982, 0.1594458972674069, 0.1624847316467647
460, 0.006260635879558916, 0.0057123074820381835, 0.01048935483376405, 0.016622184835581807, 0.04537895358856331, 0.09941253190336596, 0.12752118186569733, 0.14255208775522582, 0.14987520315049419, 0.15597386234333746, 0.15819187070706173, 0.16072248074736872
461, 0.006867444919984328, 0.0061972025826825825, 0.008535267367268333, 0.010047565795009252, 0.04460285465417086, 0.10157439430809691, 0.1296838321154272, 0.14227823276986043, 0.1529098894071095, 0.15640640170298375, 0.15738285256863496, 0.15837138471976983
462, 0.006792385314070333, 0.00624320692874683, 0.006863549653767644, 0.01608550826076935, 0.045118146028032026, 0.10238973335071355, 0.1301583051977581, 0.14191936005692782, 0.15402228618198563, 0.1537148003201379, 0.15696794092092473, 0.1593205527383762
463, 0.0067476463287709865, 0.0063134881848259106, 0.007326030120009084, 0.010348418528950831, 0.04443535174105986, 0.10325353258688102, 0.1308297315266599, 0.14240964504348838, 0.15669136312588466, 0.15368443611470287, 0.1569520546241594, 0.1603977202380354
464, 0.006749491074545196, 0.006440825633121615, 0.01351447913820495, 0.013358988299137975, 0.051724732909225385, 0.1019020673754093, 0.13370325521559515, 0.14355351433174554, 0.15577776479358926, 0.15346899501248987, 0.15619168945105508, 0.1590785686211197
465, 0.0065499835925895205, 0.0064658953680008105, 0.010544580490787754, 0.014610516467785134, 0.05196385208601336, 0.1051375830525826, 0.12999224606026508, 0.14333030792520138, 0.15523864717053623, 0.15480985045620163, 0.15794879802149348, 0.15842714647257503
466, 0.0064882211966480275, 0.006637742453888973, 0.014501994027169689, 0.012225557789902045, 0.045016754804697655, 0.10262276394449721, 0.13112039463865313, 0.14373820410300453, 0.15092181877406016, 0.1551128262457806, 0.158928193055012, 0.16039465739716777
467, 0.006166517839055422, 0.006648624303612519, 0.007529687696206496, 0.01513467221182265, 0.04330062809598081, 0.10162276413364942, 0.12982987702732696, 0.14490060803028948, 0.15189513197504664, 0.1566863619657012, 0.15911000084262536, 0.16258259303947806
468, 0.007111708725744619, 0.006378343890368711, 0.007763583586610434, 0.014014006914530879, 0.05034722235643657, 0.10260234425529169, 0.130114639224269, 0.1433854659116515, 0.14991203765992747, 0.15742749443279935, 0.15678743166164502, 0.15830722628220797
469, 0.005578876554698978, 0.006263895735769367, 0.008230190351280805, 0.009719733601064599, 0.0402807155652676, 0.10374740901343837, 0.12957284188330803, 0.14487133505530897, 0.14935654643295448, 0.1584960373279938, 0.15666595410218948, 0.15900893759124804
470, 0.005827327574987087, 0.006296840761554585, 0.007727221389848618, 0.018426656477631465, 0.044503758131181216, 0.10237461183284212, 0.13034522766399034, 0.14387256055068837, 0.14950358274571932, 0.15903615324856826, 0.15900218203482128, 0.1588620942887363
471, 0.010065880109014588, 0.006351789153795554, 0.0062023843061027656, 0.01823449803640492, 0.04566577992513297, 0.1026001463031198, 0.12905903311094113, 0.14451121799308916, 0.15011564541088399, 0.15618986324040698, 0.15622359218971232, 0.16014193739594207
472, 0.006303571854945834, 0.00626702795886961, 0.00658477284053994, 0.015674098679464933, 0.05589482114220617, 0.10433455960462439, 0.12946374409331932, 0.14385415418663866, 0.15080561009759155, 0.1556054417750576, 0.15868228077364943, 0.15612831962530047
473, 0.007522440299718726, 0.006311187936929291, 0.010249252926132189, 0.011004684106215199, 0.049707445094920255, 0.10080424103221769, 0.1269977958213571, 0.14385989669711588, 0.15076259832092131, 0.15803909230717383, 0.1571308011618531, 0.15905476844083286
474, 0.008522321119546592, 0.006245478635105914, 0.009925553662311263, 0.018418538894768976, 0.04683471912260637, 0.10383429683925134, 0.12660865633918375, 0.14428302535495005, 0.1512741021924966, 0.16163351289309733, 0.15518685985100436, 0.15951016000798338
475, 0.006409043220243489, 0.006252219836181204, 0.006196256544570212, 0.011063786591881543, 0.041305459475168345, 0.10535623717645459, 0.12574499015004043, 0.14667213625043624, 0.15003992987205297, 0.1592554165361977, 0.15777835116722386, 0.15857904981335152
476, 0.0060090762521901805, 0.0063115914043734385, 0.006015365771271228, 0.010257361001941533, 0.05830102457823964, 0.10285178084423098, 0.1268789368022327, 0.14366299753895054, 0.14865401572342013, 0.15915624124316535, 0.15938011729571558, 0.16100275189668886
477, 0.006883507950814577, 0.006333516338222042, 0.01278825995266993, 0.02119406957680095, 0.0525863607347836, 0.10507745989282201, 0.1260823324966417, 0.1445231206709142, 0.14803747478038384, 0.15919827649484702, 0.1575910163328883, 0.16450930036099348
478, 0.00673582200389877, 0.006715774726410954, 0.0110573853906789, 0.01620378623783449, 0.04799234783421846, 0.10054188179701791, 0.12604970184448355, 0.1448038175094112, 0.1490609008555144, 0.15989420868096324, 0.15994104965109773, 0.16225779702939183
479, 0.006483244923239973, 0.006270106497855633, 0.0065708900750831535, 0.011161508138744577, 0.0416827631263075, 0.10262537904979953, 0.12685283299274427, 0.1451020490923575, 0.14866407977942975, 0.15975513859112156, 0.16309843362935153, 0.16172664345997642
480, 0.005982653026973403, 0.006369667271838842, 0.009356171218648872, 0.019267937166276398, 0.04546222959425237, 0.10181211626260916, 0.12557704008851575, 0.14561494448599918, 0.1493305170807482, 0.1599245509868017, 0.1621501634712854, 0.1620911409393783
481, 0.005633640969953997, 0.006213303633976235, 0.006312087004569002, 0.018764055873676237, 0.04633065079133664, 0.10217841391332665, 0.1253370336957725, 0.1467795135271956, 0.14856886257753812, 0.1583294319380364, 0.1590730505732313, 0.16125278869213133
482, 0.018538811202880933, 0.006216204403444967, 0.008595044090728398, 0.01658746379426014, 0.04843174030420357, 0.10721344745658618, 0.12580075595520743, 0.1448183972378202, 0.14966509722674834, 0.15906834915864276, 0.1586406619615834, 0.15852943545103185
483, 0.008065701154987934, 0.006257703142121107, 0.012123634136331886, 0.009416222628690032, 0.04433280962410304, 0.10218187048589417, 0.12572295081170867, 0.1439598326982556, 0.15079516634164458, 0.16057258121000698, 0.1583395317797984, 0.160227875929254
484, 0.005277235579962615, 0.0065662418997070775, 0.009423016927876433, 0.015283805969139775, 0.05489753740705311, 0.10615424500284702, 0.12522189097052813, 0.1430446723888038, 0.1497830832761963, 0.16072523423620852, 0.15820994456809315, 0.16080784946365867
485, 0.005405175226804913, 0.006381271738321626, 0.006272693086832211, 0.017713413907000906, 0.05481446834959324, 0.10762972590348896, 0.12460769064933754, 0.14447302757174124, 0.15027542094120797, 0.161998660606923, 0.15962182115834275, 0.15938062054232818
486, 0.012056934756934215, 0.006407174964308125, 0.005646482190151736, 0.016849578371542214, 0.04834275695304696, 0.10637354159887025, 0.12404941663051582, 0.14275885255480217, 0.15113268017292172, 0.16223369529439308, 0.15908390550388354, 0.1616963673466024
487, 0.011044441757439174, 0.006288603311532297, 0.010676985804183333, 0.023528063190739024, 0.048390782450230235, 0.10518100129156249, 0.12474672644351485, 0.14282695414839028, 0.15135745254826616, 0.1577428833238567, 0.1584390410045256, 0.1634809883887903
488, 0.005480964266064914, 0.006118868913714062, 0.00814535346474527, 0.028276923381094915, 0.04558040890079518, 0.10340119303461696, 0.12576354381778335, 0.14309058700723545, 0.15338018089568176, 0.156766305899419, 0.15766565599842833, 0.1606854031597368
489, 0.012120497640071351, 0.006246966484389569, 0.010179987010840422, 0.017518524089330675, 0.049877316042488434, 0.10352737118442067, 0.12593632896300547, 0.14354298926916945, 0.15305793230695564, 0.15640447332239105, 0.1577225452717038, 0.16145147489218092
490, 0.009551364940966582, 0.006306354332913052, 0.005414562547137691, 0.01595201763680773, 0.04787705947085902, 0.10483797741142664, 0.12756500491651332, 0.14211757861604207, 0.15302977418198035, 0.15413794342387235, 0.15988238185479972, 0.1608505439776673
491, 0.006826236972332832, 0.0061996311729567806, 0.007251766583728039, 0.014738259059925566, 0.04461480393172453, 0.10466550680816923, 0.1257391678397439, 0.14068878833475998, 0.1543756504586561, 0.15354778759526888, 0.1607370507761912, 0.16080855654292733
492, 0.005583511159768853, 0.005810549090396509, 0.005107434200060971, 0.019584485677580876, 0.04413510326233383, 0.10831657705972442, 0.12553538021503105, 0.14012205868782532, 0.1519063477678708, 0.15440002281427603, 0.15902935079025146, 0.15797413670207888
493, 0.008676663139265102, 0.00615719401483981, 0.00565680803101443, 0.010788444327073673, 0.043320070278328515, 0.10296021637135626, 0.12675451226193998, 0.14161460274654328, 0.1524609837284909, 0.15423932125798714, 0.15915265851441787, 0.16076293037055897
494, 0.006135230605371412, 0.005766060648056959, 0.005606853880747141, 0.012446397365882877, 0.0555548198115981, 0.10174254632455586, 0.12719787562180224, 0.141613602735812, 0.15245119780040106, 0.15639537466598877, 0.1592346277056059, 0.15944599023125652
495, 0.004007226950117551, 0.02550475016905507, 0.007587245962579622, 0.012616278055569754, 0.04154396952639072, 0.10645292189804444, 0.12789812815262613, 0.14401870048821128, 0.15371410343318026, 0.1539601632138772, 0.15752425524318087, 0.15918115994971163
496, 0.0058316433828294574, 0.0056289221617210035, 0.007639620635663668, 0.01885872127029697, 0.05491223880636711, 0.10696063210019024, 0.1285465137452899, 0.14387450124711884, 0.15385336659011806, 0.15387366463784835, 0.15793743032267102, 0.16156968651723946
497, 0.007450912684978342, 0.005623160482911463, 0.005830248126381522, 0.01387493073013416, 0.0482917360038688, 0.10479603020714319, 0.1284327419986668, 0.14211255448349766, 0.15208935226764328, 0.15403986691377072, 0.1578780025673436, 0.16299290553234524
498, 0.005937774940706387, 0.005563366998235778, 0.005930456248404647, 0.01873156569781655, 0.051274537205406194, 0.1014592600164081, 0.12654888808625944, 0.1420855977197054, 0.15173852574617444, 0.15515418566384515, 0.1590342330095603, 0.16291388672092216
499, 0.013095174329307166, 0.0056939400353773545, 0.006056159396701805, 0.015863088384045234, 0.06038355799909236, 0.10370144024586543, 0.12682300059281273, 0.14203343124177562, 0.15102989622306975, 0.15489475547492149, 0.15849566412234425, 0.16155281571915572
500, 0.003500429219907861, 0.0055819764629330415, 0.006242689622158183, 0.01616290379990046, 0.04423371420890812, 0.10693652806319093, 0.12660643628845678, 0.14339881697731072, 0.15090591448427673, 0.1555991924822546, 0.1600986120734534, 0.16243205498154664
